STATE/UT,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,CRUELTY BY HUSBAND OR RELATIVES,DOWRY DEATH,IMMORAL TRAFFIC(PREVENTION)ACT,INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT,INSULT TO THE MODESTY OF WOMEN,KIDNAPPING & ABDUCTION,RAPE
Andhra Pradesh,11.5647921760391,25.19804400978,1.35941320293399,0.8728606356968209,2.17359413202934,8.68215158924205,3.41320293398533,3.0733496332518304
Arunachal Pradesh,12.6984126984127,2.2927689594356297,0.0,0.0,0.0,0.17636684303351,8.28924162257496,7.40740740740741
Assam,8.89883867356933,24.331887505247003,0.7205820624038058,0.188890443542745,0.01399188470687,0.01399188470687,12.5157408702952,10.0601651042395
Bihar,2.2187673514714,4.424208772903941,2.68739589117157,0.086618545252638,0.0,0.046640755136036,3.9733481399222703,2.8917268184342
Chhattisgarh,13.989816173297699,7.74143436609994,0.914818330888064,0.034521446448606004,0.0,1.07879520151894,1.8641581082247296,8.44049365668422
Goa,4.19397116644823,1.57273918741809,0.262123197903014,1.8348623853211,0.0,1.57273918741809,3.6697247706422,3.93184796854522
Gujarat,3.07190027454181,22.6088892186688,0.100170661126363,0.192921273280404,0.0,0.452622987311716,4.15151740001484,1.38754915782444
Haryana,3.91011235955056,21.8876404494382,2.71460674157303,0.692134831460674,0.0,5.4382022471910085,5.78876404494382,5.67191011235955
Himachal Pradesh,9.13030021665119,10.6159083874961,0.092850510677809,0.030950170225936,0.0,1.26895697926339,4.2401733209532715,4.85917672547199
Jammu & Kashmir,17.4929840972872,3.0308699719363905,0.39289055191768,0.07483629560336799,0.0,5.53788587464921,12.273152478952301,4.09728718428438
Jharkhand,1.85084004917361,5.81204753448982,1.81669170878295,0.054637344625050994,0.0,0.157082365797022,3.4080043709875696,5.402267449801941
Karnataka,6.8953348860187695,9.309054979179901,0.913967111299315,1.82087656150752,0.0,0.155268544004517,1.42917637095067,1.57385842331851
Kerala,15.8341024457776,23.869404706968197,0.178818643285648,1.07868020304569,0.109598523304107,1.4882325796031397,0.957544993077988,3.27641901245962
Madhya Pradesh,19.598005230189106,9.68497232865049,2.44785014899957,0.030408076385088,0.0,2.30493218998966,2.23803442194247,8.93085203430031
Maharashtra,7.0066407233160986,15.157499370776902,0.7550676656792701,0.6330951966080041,0.001936070937639,2.11225339296432,1.93219879576388,3.0163985208418
Manipur,4.86763450042699,2.39111870196413,0.085397096498719,0.0,0.0,0.0,7.429547395388559,3.24508966695132
Meghalaya,4.32,2.56,0.16,0.24,0.0,0.32,2.0,7.04
Mizoram,16.595744680851098,1.06382978723404,0.0,0.212765957446808,0.0,0.0,0.212765957446808,16.3829787234043
Nagaland,1.454898157129,0.3879728419010671,0.0,0.096993210475267,0.0,0.096993210475267,0.678952473326867,1.84287099903007
Odisha,14.204023281936099,8.26100275707138,2.04738078219136,0.148064944348004,0.0,1.4398039415909298,3.8905340549372,5.6826304503216605
Punjab,3.13256902954949,7.94445341514613,1.03342483449055,0.34716615533667,0.0,0.39560794445341496,4.14984660100113,4.1740674955595
Rajasthan,8.16141464520517,26.275221038313305,1.42177024970042,0.23318327557729104,0.34653625676069605,0.061534475499562986,6.03361725556239,4.3883797001004
Sikkim,6.8840579710144905,1.81159420289855,0.0,0.0,0.0,0.0,1.44927536231884,7.2463768115942
Tamil Nadu,5.18189830714525,5.00866182414977,0.629121964562502,2.0879555055770003,0.012156946175121,2.96021639364192,3.525514390785029,1.74148253958606
Tripura,20.31708749266,43.1591309453905,0.939518496770405,0.0,0.0,0.234879624192601,6.45918966529654,11.978860833822699
Uttar Pradesh,3.28373467868295,9.23668448365911,2.4858593828134503,0.06334107502028,0.0,3.74934714242852,4.932825123070599,2.07914300636744
Uttarakhand,2.57400257400257,7.293007293007292,1.56585156585157,0.064350064350064,0.0,6.56370656370656,4.76190476190476,1.86615186615187
West Bengal,5.68122539953526,32.3967373263148,1.06937923839332,0.147010006164936,0.007113387395078,0.222886138379096,4.52174325413762,5.36586522502016
A&N Islands,11.7073170731707,12.6829268292683,0.975609756097561,0.0,0.0,1.46341463414634,6.34146341463415,5.85365853658537
Chandigarh,3.63984674329502,9.386973180076632,0.574712643678161,1.34099616858238,0.0,0.3831417624521071,8.04597701149425,3.8314176245210696
D&N Haveli,3.1496062992126,3.1496062992126,0.0,2.3622047244094504,0.0,0.0,8.66141732283465,4.724409448818901
Daman & Diu,2.24719101123596,5.617977528089888,0.0,6.74157303370787,0.0,1.1235955056179798,1.1235955056179798,0.0
Delhi UT,8.05006587615283,18.274044795783894,1.699604743083,0.790513833992095,0.0,1.71277997364954,14.967061923583698,6.13965744400527
Lakshadweep,0.0,2.7027027027027,0.0,0.0,0.0,0.0,2.7027027027027,5.4054054054054115
Puducherry,11.0169491525424,2.03389830508475,0.338983050847458,0.508474576271186,0.0,3.5593220338983103,1.52542372881356,1.35593220338983
